ckanurl,url,licence,title,res_title,description,format,created,tags,groups,organization
https://www.data.go.jp/data/dataset/env_20140904_0428/resource/a2ff7784-8a49-4426-8a9d-53674982f03c,http://www.biodic.go.jp/trialSystem/Data/index.kmz,CC-BY,自然環境情報GIS提供システム_KMLデータ閲覧,自然環境情報 GISデータダウンロード,,KMZ,2014-09-19T11:32:52.134937,geospatial;地理空間,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0982/resource/1ef7d2a6-fb43-4e1a-986a-4611b502c997,http://www.shiokaze.biodic.go.jp/data/24tohoku/04_Miyagi/04_01_205/KMZ/before_veg_04_205.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_宮城県_気仙沼市,震災前植生図_kml/kmzデータ,,KMZ,2014-09-19T11:35:50.013919,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0982/resource/53a34785-111a-4ba6-beae-a37bb0b569f3,http://www.shiokaze.biodic.go.jp/data/24tohoku/04_Miyagi/04_01_205/KMZ/after_veg_04_205.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_宮城県_気仙沼市,震災後植生図_kml/kmzデータ,,KMZ,2014-09-19T11:35:50.013934,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0982/resource/3b846c7a-e2f6-4ecd-8a03-5a2371464e5c,http://www.shiokaze.biodic.go.jp/data/24tohoku/04_Miyagi/04_01_205/KMZ/kaihen_04_205.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_宮城県_気仙沼市,植生改編図_kml/kmzデータ,,KMZ,2014-09-19T11:35:50.013947,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0983/resource/a07122a3-27e0-4e82-b8f0-4b1fa67f5d9b,http://www.shiokaze.biodic.go.jp/data/24tohoku/04_Miyagi/04_02_606/KMZ/before_veg_04_606.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_宮城県_本吉郡南三陸町,震災前植生図_kml/kmzデータ,,KMZ,2014-09-19T11:35:51.072743,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0983/resource/94da6a35-a21b-4159-a304-77d8da921a0c,http://www.shiokaze.biodic.go.jp/data/24tohoku/04_Miyagi/04_02_606/KMZ/after_veg_04_606.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_宮城県_本吉郡南三陸町,震災後植生図_kml/kmzデータ,,KMZ,2014-09-19T11:35:51.072759,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0983/resource/26d85708-1812-4a68-82a8-ee4cf9995b3b,http://www.shiokaze.biodic.go.jp/data/24tohoku/04_Miyagi/04_02_606/KMZ/kaihen_04_606.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_宮城県_本吉郡南三陸町,植生改編図_kml/kmzデータ,,KMZ,2014-09-19T11:35:51.072781,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0984/resource/725a43f1-ae11-40e9-982d-6c7e276ba5e8,http://www.shiokaze.biodic.go.jp/data/24tohoku/04_Miyagi/04_03_202/KMZ/before_veg_04_202.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_宮城県_石巻市,震災前植生図_kml/kmzデータ,,KMZ,2014-09-19T11:35:52.139619,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0984/resource/0adfa657-5144-4201-b437-1038ff18e15c,http://www.shiokaze.biodic.go.jp/data/24tohoku/04_Miyagi/04_03_202/KMZ/after_veg_04_202.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_宮城県_石巻市,震災後植生図_kml/kmzデータ,,KMZ,2014-09-19T11:35:52.139634,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0984/resource/206355a0-cf11-4b8c-af91-34e3530ad785,http://www.shiokaze.biodic.go.jp/data/24tohoku/04_Miyagi/04_03_202/KMZ/kaihen_04_202.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_宮城県_石巻市,植生改編図_kml/kmzデータ,,KMZ,2014-09-19T11:35:52.139648,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0985/resource/31bdf79a-b66d-4d4c-9ba5-cde72f17614a,http://www.shiokaze.biodic.go.jp/data/24tohoku/04_Miyagi/04_04_581/KMZ/before_veg_04_581.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_宮城県_牡鹿郡女川町,震災前植生図_kml/kmzデータ,,KMZ,2014-09-19T11:35:53.215732,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0985/resource/ea11bc39-584f-45bd-92ab-2e1119b8671b,http://www.shiokaze.biodic.go.jp/data/24tohoku/04_Miyagi/04_04_581/KMZ/after_veg_04_581.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_宮城県_牡鹿郡女川町,震災後植生図_kml/kmzデータ,,KMZ,2014-09-19T11:35:53.215747,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0985/resource/bdc97856-159c-4d20-924a-555d2309bd00,http://www.shiokaze.biodic.go.jp/data/24tohoku/04_Miyagi/04_04_581/KMZ/kaihen_04_581.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_宮城県_牡鹿郡女川町,植生改編図_kml/kmzデータ,,KMZ,2014-09-19T11:35:53.215760,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0986/resource/69ad46b6-8bda-468f-89a3-50084cbecca8,http://www.shiokaze.biodic.go.jp/data/24tohoku/04_Miyagi/04_05_214/KMZ/before_veg_04_214.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_宮城県_東松島市,震災前植生図_kml/kmzデータ,,KMZ,2014-09-19T11:35:54.343547,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0986/resource/c42429fc-c631-46f1-b133-93cc25263c8a,http://www.shiokaze.biodic.go.jp/data/24tohoku/04_Miyagi/04_05_214/KMZ/after_veg_04_214.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_宮城県_東松島市,震災後植生図_kml/kmzデータ,,KMZ,2014-09-19T11:35:54.343562,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0986/resource/e14c77b2-4aa3-4d62-ad07-5649e835aa4d,http://www.shiokaze.biodic.go.jp/data/24tohoku/04_Miyagi/04_05_214/KMZ/kaihen_04_214.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_宮城県_東松島市,植生改編図_kml/kmzデータ,,KMZ,2014-09-19T11:35:54.343576,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0987/resource/01dc8d11-7add-4e5a-abe8-7e772e1bc826,http://www.shiokaze.biodic.go.jp/data/24tohoku/04_Miyagi/04_06_401/KMZ/before_veg_04_401.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_宮城県_宮城郡松島町,震災前植生図_kml/kmzデータ,,KMZ,2014-09-19T11:35:55.427048,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0987/resource/c4dd918f-238c-44d2-87db-6a5c87416c1e,http://www.shiokaze.biodic.go.jp/data/24tohoku/04_Miyagi/04_06_401/KMZ/after_veg_04_401.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_宮城県_宮城郡松島町,震災後植生図_kml/kmzデータ,,KMZ,2014-09-19T11:35:55.427065,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0987/resource/f8b2a605-7358-486d-a962-8cc7b86fff0f,http://www.shiokaze.biodic.go.jp/data/24tohoku/04_Miyagi/04_06_401/KMZ/kaihen_04_401.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_宮城県_宮城郡松島町,植生改編図_kml/kmzデータ,,KMZ,2014-09-19T11:35:55.427080,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0988/resource/1efdc47c-4c0e-4330-8791-aa79def54c0f,http://www.shiokaze.biodic.go.jp/data/24tohoku/04_Miyagi/04_07_406/KMZ/before_veg_04_406.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_宮城県_宮城郡利府町,震災前植生図_kml/kmzデータ,,KMZ,2014-09-19T11:35:56.478294,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0988/resource/9291873c-46f7-48cf-ad4b-b96373f9edb7,http://www.shiokaze.biodic.go.jp/data/24tohoku/04_Miyagi/04_07_406/KMZ/after_veg_04_406.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_宮城県_宮城郡利府町,震災後植生図_kml/kmzデータ,,KMZ,2014-09-19T11:35:56.478309,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0988/resource/6277bbd5-08f4-4697-b38f-94ba3bc9f4a0,http://www.shiokaze.biodic.go.jp/data/24tohoku/04_Miyagi/04_07_406/KMZ/kaihen_04_406.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_宮城県_宮城郡利府町,植生改編図_kml/kmzデータ,,KMZ,2014-09-19T11:35:56.478323,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0989/resource/d21deb1e-f38c-4a52-9a57-751eb566f6e2,http://www.shiokaze.biodic.go.jp/data/24tohoku/04_Miyagi/04_08_203/KMZ/before_veg_04_203.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_宮城県_塩竃市,震災前植生図_kml/kmzデータ,,KMZ,2014-09-19T11:35:57.726595,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0989/resource/d9a3f644-97b6-4713-97e1-32776584a12d,http://www.shiokaze.biodic.go.jp/data/24tohoku/04_Miyagi/04_08_203/KMZ/after_veg_04_203.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_宮城県_塩竃市,震災後植生図_kml/kmzデータ,,KMZ,2014-09-19T11:35:57.726610,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0989/resource/25885092-5aac-4055-808d-900b8a8c88a8,http://www.shiokaze.biodic.go.jp/data/24tohoku/04_Miyagi/04_08_203/KMZ/kaihen_04_203.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_宮城県_塩竃市,植生改編図_kml/kmzデータ,,KMZ,2014-09-19T11:35:57.726624,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0990/resource/663431ff-df8e-4ca6-9373-f54b7a38ad01,http://www.shiokaze.biodic.go.jp/data/24tohoku/04_Miyagi/04_09_404/KMZ/before_veg_04_404.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_宮城県_宮城郡七ヶ浜町,震災前植生図_kml/kmzデータ,,KMZ,2014-09-19T11:35:58.806186,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0990/resource/0a6c5c2c-d89d-4db7-9b05-17b904824a20,http://www.shiokaze.biodic.go.jp/data/24tohoku/04_Miyagi/04_09_404/KMZ/after_veg_04_404.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_宮城県_宮城郡七ヶ浜町,震災後植生図_kml/kmzデータ,,KMZ,2014-09-19T11:35:58.806201,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0990/resource/beb6eb09-6b48-435e-a262-f049b22de939,http://www.shiokaze.biodic.go.jp/data/24tohoku/04_Miyagi/04_09_404/KMZ/kaihen_04_404.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_宮城県_宮城郡七ヶ浜町,植生改編図_kml/kmzデータ,,KMZ,2014-09-19T11:35:58.806215,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0991/resource/c1be0899-37d1-4844-9df8-5c1b5aabcef0,http://www.shiokaze.biodic.go.jp/data/24tohoku/04_Miyagi/04_10_209/KMZ/before_veg_04_209.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_宮城県_多賀城市,震災前植生図_kml/kmzデータ,,KMZ,2014-09-19T11:35:59.866837,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0991/resource/6ed3ef7e-4179-4fa8-8fc0-6d2b3777cbad,http://www.shiokaze.biodic.go.jp/data/24tohoku/04_Miyagi/04_10_209/KMZ/after_veg_04_209.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_宮城県_多賀城市,震災後植生図_kml/kmzデータ,,KMZ,2014-09-19T11:35:59.866852,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0991/resource/ca4387ce-e313-4f6b-a7e9-ce7eeeb3d37a,http://www.shiokaze.biodic.go.jp/data/24tohoku/04_Miyagi/04_10_209/KMZ/kaihen_04_209.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_宮城県_多賀城市,植生改編図_kml/kmzデータ,,KMZ,2014-09-19T11:35:59.866866,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0992/resource/71fa88dc-4baa-4ffb-ab89-cbd8443d136f,http://www.shiokaze.biodic.go.jp/data/24tohoku/04_Miyagi/04_11_100/KMZ/before_veg_04_100.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_宮城県_仙台市,震災前植生図_kml/kmzデータ,,KMZ,2014-09-19T11:36:01.132173,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0992/resource/bd329f37-411e-439a-b667-2751ecf48611,http://www.shiokaze.biodic.go.jp/data/24tohoku/04_Miyagi/04_11_100/KMZ/after_veg_04_100.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_宮城県_仙台市,震災後植生図_kml/kmzデータ,,KMZ,2014-09-19T11:36:01.132188,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0992/resource/95cf879c-7d50-4b46-9bec-0666a40919d3,http://www.shiokaze.biodic.go.jp/data/24tohoku/04_Miyagi/04_11_100/KMZ/kaihen_04_100.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_宮城県_仙台市,植生改編図_kml/kmzデータ,,KMZ,2014-09-19T11:36:01.132202,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0993/resource/dbfddbce-f3ea-4e44-ba04-ad63134a3666,http://www.shiokaze.biodic.go.jp/data/24tohoku/04_Miyagi/04_12_207/KMZ/before_veg_04_207.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_宮城県_名取市,震災前植生図_kml/kmzデータ,,KMZ,2014-09-19T11:36:02.226773,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0993/resource/6e8f2567-5c98-4d5f-9682-7d4d477006a8,http://www.shiokaze.biodic.go.jp/data/24tohoku/04_Miyagi/04_12_207/KMZ/after_veg_04_207.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_宮城県_名取市,震災後植生図_kml/kmzデータ,,KMZ,2014-09-19T11:36:02.226789,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0993/resource/011cc78a-9c4f-48ff-ad9a-d733178dd06f,http://www.shiokaze.biodic.go.jp/data/24tohoku/04_Miyagi/04_12_207/KMZ/kaihen_04_207.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_宮城県_名取市,植生改編図_kml/kmzデータ,,KMZ,2014-09-19T11:36:02.226802,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0994/resource/854631a1-977a-4b0a-9cdc-f10dc34d3c63,http://www.shiokaze.biodic.go.jp/data/24tohoku/04_Miyagi/04_13_211/KMZ/before_veg_04_211.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_宮城県_岩沼市,震災前植生図_kml/kmzデータ,,KMZ,2014-09-19T11:36:06.617225,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0994/resource/693e70e8-4e6c-4621-857e-1dcb13abbe09,http://www.shiokaze.biodic.go.jp/data/24tohoku/04_Miyagi/04_13_211/KMZ/after_veg_04_211.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_宮城県_岩沼市,震災後植生図_kml/kmzデータ,,KMZ,2014-09-19T11:36:06.617240,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0994/resource/d21e3863-da35-48d3-9dde-0aebb844acf0,http://www.shiokaze.biodic.go.jp/data/24tohoku/04_Miyagi/04_13_211/KMZ/kaihen_04_211.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_宮城県_岩沼市,植生改編図_kml/kmzデータ,,KMZ,2014-09-19T11:36:06.617253,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0995/resource/39aa214c-43be-4956-9505-da4af474df10,http://www.shiokaze.biodic.go.jp/data/24tohoku/04_Miyagi/04_14_361/KMZ/before_veg_04_361.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_宮城県_亘理郡亘理町,震災前植生図_kml/kmzデータ,,KMZ,2014-09-19T11:36:07.889762,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0995/resource/67b7001f-f789-43eb-84c3-eaa0e6c955dc,http://www.shiokaze.biodic.go.jp/data/24tohoku/04_Miyagi/04_14_361/KMZ/after_veg_04_361.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_宮城県_亘理郡亘理町,震災後植生図_kml/kmzデータ,,KMZ,2014-09-19T11:36:07.889777,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0995/resource/d371173f-e45d-4505-a4b6-ec54cb2c8297,http://www.shiokaze.biodic.go.jp/data/24tohoku/04_Miyagi/04_14_361/KMZ/kaihen_04_361.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_宮城県_亘理郡亘理町,植生改編図_kml/kmzデータ,,KMZ,2014-09-19T11:36:07.889790,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0996/resource/fe91cb40-e0f2-446e-82ea-09c8a92f003b,http://www.shiokaze.biodic.go.jp/data/24tohoku/04_Miyagi/04_15_362/KMZ/before_veg_04_362.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_宮城県_亘理郡山元町,震災前植生図_kml/kmzデータ,,KMZ,2014-09-19T11:36:09.130642,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0996/resource/649f91fe-4b48-4c37-9d8e-8d98b4ae8c48,http://www.shiokaze.biodic.go.jp/data/24tohoku/04_Miyagi/04_15_362/KMZ/after_veg_04_362.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_宮城県_亘理郡山元町,震災後植生図_kml/kmzデータ,,KMZ,2014-09-19T11:36:09.130658,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0996/resource/f9cff5fd-0607-45d8-90a5-a7781607a008,http://www.shiokaze.biodic.go.jp/data/24tohoku/04_Miyagi/04_15_362/KMZ/kaihen_04_362.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_宮城県_亘理郡山元町,植生改編図_kml/kmzデータ,,KMZ,2014-09-19T11:36:09.130672,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0997/resource/81371e4c-b1ac-43bf-b896-0c30f142ee74,http://www.shiokaze.biodic.go.jp/data/24tohoku/07_Fukushima/07_01_561/KMZ/before_veg_07_561.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_福島県_相馬郡新地町,震災前植生図_kml/kmzデータ,,KMZ,2014-09-19T11:36:10.364149,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0997/resource/86173751-2204-402c-8b33-26f0360dfb78,http://www.shiokaze.biodic.go.jp/data/24tohoku/07_Fukushima/07_01_561/KMZ/after_veg_07_561.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_福島県_相馬郡新地町,震災後植生図_kml/kmzデータ,,KMZ,2014-09-19T11:36:10.364168,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0997/resource/dc6669c4-af65-4f1a-86d0-ab1bba360fa1,http://www.shiokaze.biodic.go.jp/data/24tohoku/07_Fukushima/07_01_561/KMZ/kaihen_07_561.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_福島県_相馬郡新地町,植生改編図_kml/kmzデータ,,KMZ,2014-09-19T11:36:10.364185,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0998/resource/8c9bf771-0dca-4a79-95d4-34b2367830f1,http://www.shiokaze.biodic.go.jp/data/24tohoku/07_Fukushima/07_02_209/KMZ/before_veg_07_209.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_福島県_相馬市,震災前植生図_kml/kmzデータ,,KMZ,2014-09-19T11:36:12.553575,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0998/resource/9bdb95f5-028f-449e-9c60-ab62881e3c66,http://www.shiokaze.biodic.go.jp/data/24tohoku/07_Fukushima/07_02_209/KMZ/after_veg_07_209.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_福島県_相馬市,震災後植生図_kml/kmzデータ,,KMZ,2014-09-19T11:36:12.553591,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0998/resource/e23de3f2-3fe8-4bcc-9b48-bbe234cb240e,http://www.shiokaze.biodic.go.jp/data/24tohoku/07_Fukushima/07_02_209/KMZ/kaihen_07_209.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_福島県_相馬市,植生改編図_kml/kmzデータ,,KMZ,2014-09-19T11:36:12.553604,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0999/resource/1c379b49-3d3a-457c-87e7-e176feb8f5c9,http://www.shiokaze.biodic.go.jp/data/24tohoku/07_Fukushima/07_03_212/KMZ/before_veg_07_212.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_福島県_南相馬市,震災前植生図_kml/kmzデータ,,KMZ,2014-09-19T11:36:13.843398,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0999/resource/28feb4d9-14ca-4050-80e8-fb70f0f99f00,http://www.shiokaze.biodic.go.jp/data/24tohoku/07_Fukushima/07_03_212/KMZ/after_veg_07_212.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_福島県_南相馬市,震災後植生図_kml/kmzデータ,,KMZ,2014-09-19T11:36:13.843413,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0999/resource/dfa81e74-4f99-41c1-8294-fa0e9d0287bb,http://www.shiokaze.biodic.go.jp/data/24tohoku/07_Fukushima/07_03_212/KMZ/kaihen_07_212.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_福島県_南相馬市,植生改編図_kml/kmzデータ,,KMZ,2014-09-19T11:36:13.843446,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_1000/resource/a7e385bb-3f14-48a8-9ead-c01c496d7bcb,http://www.shiokaze.biodic.go.jp/data/24tohoku/07_Fukushima/07_04_547/KMZ/before_veg_07_547.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_福島県_双葉郡浪江町,震災前植生図_kml/kmzデータ,,KMZ,2014-09-19T11:36:15.061792,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_1000/resource/6be1299e-e5a7-4a74-b194-e6738b7f352e,http://www.shiokaze.biodic.go.jp/data/24tohoku/07_Fukushima/07_04_547/KMZ/after_veg_07_547.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_福島県_双葉郡浪江町,震災後植生図_kml/kmzデータ,,KMZ,2014-09-19T11:36:15.061817,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_1000/resource/1a25e460-8841-4baa-ac5e-f50ae7bb126e,http://www.shiokaze.biodic.go.jp/data/24tohoku/07_Fukushima/07_04_547/KMZ/kaihen_07_547.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_福島県_双葉郡浪江町,植生改編図_kml/kmzデータ,,KMZ,2014-09-19T11:36:15.061841,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_1001/resource/f927162c-a951-40d0-849d-c17bd7b1feaa,http://www.shiokaze.biodic.go.jp/data/24tohoku/07_Fukushima/07_05_546/KMZ/before_veg_07_546.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_福島県_双葉郡双葉町,震災前植生図_kml/kmzデータ,,KMZ,2014-09-19T11:36:16.297563,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_1001/resource/16cbf777-ffb8-4c53-8aa5-13445d0b1591,http://www.shiokaze.biodic.go.jp/data/24tohoku/07_Fukushima/07_05_546/KMZ/after_veg_07_546.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_福島県_双葉郡双葉町,震災後植生図_kml/kmzデータ,,KMZ,2014-09-19T11:36:16.297578,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_1001/resource/1b9cb334-b907-4349-94b8-cc573c123e0f,http://www.shiokaze.biodic.go.jp/data/24tohoku/07_Fukushima/07_05_546/KMZ/kaihen_07_546.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_福島県_双葉郡双葉町,植生改編図_kml/kmzデータ,,KMZ,2014-09-19T11:36:16.297592,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
