ckanurl,url,licence,title,res_title,description,format,created,tags,groups,organization
https://www.data.go.jp/data/dataset/cas_20180312_0002/resource/bb239737-026d-4238-97ec-edca8c7431e5,https://cio.go.jp/sites/default/files/uploads/documents/xxxxxx_school_food_%20services.zip,CC-BY,推奨データセット,推奨データセットフォーマット標準例_A-2.学校給食献立情報_CSV形式,食品等営業許可・届出一覧（新規許可・届出一覧）のCSV形式のフォーマットです。,ZIP,2020-12-07T05:42:59.776879,オープンデータ;フォーマット;地方公共団体;地方自治体;民間事業者,情報通信・科学技術,内閣官房
https://www.data.go.jp/data/dataset/cas_20180312_0002/resource/0fc6e37f-f313-467c-9266-861b4ad4b02e,https://cio.go.jp/sites/default/files/uploads/documents/xxxxxx_school_area_csv.zip,CC-BY,推奨データセット,推奨データセットフォーマット標準例_A-3.小中学校通学区域情報_CSV形式,食品等営業許可・届出一覧（新規許可・届出一覧）のCSV形式のフォーマットです。,ZIP,2020-12-07T05:42:59.776885,オープンデータ;フォーマット;地方公共団体;地方自治体;民間事業者,情報通信・科学技術,内閣官房
https://www.data.go.jp/data/dataset/meti_20140901_1329/resource/a8fe3cf4-c340-4a70-bc86-8bfdacf7d1d4,http://www.meti.go.jp/statistics/tyo/honpouko/zip/SU_1962.zip,CC-BY,本邦鉱業の趨勢(1962年),本邦鉱業アーカイブス 調査結果(zip),本邦鉱業アーカイブス 調査結果(zip),ZIP,2014-09-19T10:35:07.924569,mining and quarrying_of_stone;statistics;statistics_survey_result;統計;統計調査結果;鉱業;鉱業_採石業_砂利採取業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_1330/resource/78ca2264-b89b-463f-8bbd-10c585cc5ae0,http://www.meti.go.jp/statistics/tyo/honpouko/zip/SU_1961.zip,CC-BY,本邦鉱業の趨勢(1961年),本邦鉱業アーカイブス 調査結果(zip),本邦鉱業アーカイブス 調査結果(zip),ZIP,2014-09-19T10:35:09.055447,mining and quarrying_of_stone;statistics;statistics_survey_result;統計;統計調査結果;鉱業;鉱業_採石業_砂利採取業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_1331/resource/cc169518-c652-443f-9ea1-4e3c8beeae82,http://www.meti.go.jp/statistics/tyo/honpouko/zip/SU_1960.zip,CC-BY,本邦鉱業の趨勢(1960年),本邦鉱業アーカイブス 調査結果(zip),本邦鉱業アーカイブス 調査結果(zip),ZIP,2014-09-19T10:35:10.288172,mining and quarrying_of_stone;statistics;statistics_survey_result;統計;統計調査結果;鉱業;鉱業_採石業_砂利採取業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_1332/resource/d86a6f1d-bb37-4f22-9bf3-8091e4ac615d,http://www.meti.go.jp/statistics/tyo/honpouko/zip/SU_1959.zip,CC-BY,本邦鉱業の趨勢(1959年),本邦鉱業アーカイブス 調査結果(zip),本邦鉱業アーカイブス 調査結果(zip),ZIP,2014-09-19T10:35:11.347380,mining and quarrying_of_stone;statistics;statistics_survey_result;統計;統計調査結果;鉱業;鉱業_採石業_砂利採取業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_1333/resource/7d1769ca-d6d2-4389-a550-1128ad9517af,http://www.meti.go.jp/statistics/tyo/honpouko/zip/SU_1958.zip,CC-BY,本邦鉱業の趨勢(1958年),本邦鉱業アーカイブス 調査結果(zip),本邦鉱業アーカイブス 調査結果(zip),ZIP,2014-09-19T10:35:12.381718,mining and quarrying_of_stone;statistics;statistics_survey_result;統計;統計調査結果;鉱業;鉱業_採石業_砂利採取業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_1334/resource/ca443bd4-1f2c-4ff4-a457-8eba45a06a71,http://www.meti.go.jp/statistics/tyo/honpouko/zip/SU_1957.zip,CC-BY,本邦鉱業の趨勢(1957年),本邦鉱業アーカイブス 調査結果(zip),本邦鉱業アーカイブス 調査結果(zip),ZIP,2014-09-19T10:35:13.602963,mining and quarrying_of_stone;statistics;statistics_survey_result;統計;統計調査結果;鉱業;鉱業_採石業_砂利採取業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_1335/resource/1b7bc794-beb1-429e-8239-e76c42ed4547,http://www.meti.go.jp/statistics/tyo/honpouko/zip/SU_1956.zip,CC-BY,本邦鉱業の趨勢(1956年),本邦鉱業アーカイブス 調査結果(zip),本邦鉱業アーカイブス 調査結果(zip),ZIP,2014-09-19T10:35:15.722239,mining and quarrying_of_stone;statistics;statistics_survey_result;統計;統計調査結果;鉱業;鉱業_採石業_砂利採取業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_1336/resource/a1280576-c9b9-44b6-9e88-f807a298af10,http://www.meti.go.jp/statistics/tyo/honpouko/zip/SU_1955.zip,CC-BY,本邦鉱業の趨勢(1955年),本邦鉱業アーカイブス 調査結果(zip),本邦鉱業アーカイブス 調査結果(zip),ZIP,2014-09-19T10:35:16.816199,mining and quarrying_of_stone;statistics;statistics_survey_result;統計;統計調査結果;鉱業;鉱業_採石業_砂利採取業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_1337/resource/7029910c-8cca-40b0-8e43-51fd6829909b,http://www.meti.go.jp/statistics/tyo/honpouko/zip/SU_1954.zip,CC-BY,本邦鉱業の趨勢(1954年),本邦鉱業アーカイブス 調査結果(zip),本邦鉱業アーカイブス 調査結果(zip),ZIP,2014-09-19T10:35:17.887348,mining and quarrying_of_stone;statistics;statistics_survey_result;統計;統計調査結果;鉱業;鉱業_採石業_砂利採取業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_1338/resource/90315941-677e-4116-8c1e-9e4a5c3b8328,http://www.meti.go.jp/statistics/tyo/honpouko/zip/SU_1953.zip,CC-BY,本邦鉱業の趨勢(1953年),本邦鉱業アーカイブス 調査結果(zip),本邦鉱業アーカイブス 調査結果(zip),ZIP,2014-09-19T10:35:20.708552,mining and quarrying_of_stone;statistics;statistics_survey_result;統計;統計調査結果;鉱業;鉱業_採石業_砂利採取業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_1339/resource/a8db56a5-100a-4fa0-9f52-84756e534c8a,http://www.meti.go.jp/statistics/tyo/honpouko/zip/SU_1952.zip,CC-BY,本邦鉱業の趨勢(1952年),本邦鉱業アーカイブス 調査結果(zip),本邦鉱業アーカイブス 調査結果(zip),ZIP,2014-09-19T10:35:21.745997,mining and quarrying_of_stone;statistics;statistics_survey_result;統計;統計調査結果;鉱業;鉱業_採石業_砂利採取業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_1340/resource/e89459c2-0f17-494e-81b6-7cee1b024bba,http://www.meti.go.jp/statistics/tyo/honpouko/zip/SU_1951.zip,CC-BY,本邦鉱業の趨勢(1951年),本邦鉱業アーカイブス 調査結果(zip),本邦鉱業アーカイブス 調査結果(zip),ZIP,2014-09-19T10:35:22.793349,mining and quarrying_of_stone;statistics;statistics_survey_result;統計;統計調査結果;鉱業;鉱業_採石業_砂利採取業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_1341/resource/c65bfe8b-24d7-447a-83de-ffedc35ac6b4,http://www.meti.go.jp/statistics/tyo/honpouko/zip/SU_1950.zip,CC-BY,本邦鉱業の趨勢(1950年),本邦鉱業アーカイブス 調査結果(zip),本邦鉱業アーカイブス 調査結果(zip),ZIP,2014-09-19T10:35:24.058789,mining and quarrying_of_stone;statistics;statistics_survey_result;統計;統計調査結果;鉱業;鉱業_採石業_砂利採取業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_1342/resource/fb5abfbd-2b23-4d37-9cad-bd0ca76a949e,http://www.meti.go.jp/statistics/tyo/honpouko/zip/SU_1949.zip,CC-BY,本邦鉱業の趨勢(1949年),本邦鉱業アーカイブス 調査結果(zip),本邦鉱業アーカイブス 調査結果(zip),ZIP,2014-09-19T10:35:25.121662,mining and quarrying_of_stone;statistics;statistics_survey_result;統計;統計調査結果;鉱業;鉱業_採石業_砂利採取業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_1343/resource/164be293-4d7f-4eb6-b03a-6053b9808420,http://www.meti.go.jp/statistics/tyo/honpouko/zip/SU_1948.zip,CC-BY,本邦鉱業の趨勢(1948年),本邦鉱業アーカイブス 調査結果(zip),本邦鉱業アーカイブス 調査結果(zip),ZIP,2014-09-19T10:35:26.142257,mining and quarrying_of_stone;statistics;statistics_survey_result;統計;統計調査結果;鉱業;鉱業_採石業_砂利採取業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_1344/resource/f42b1b7b-eb6a-4418-ae27-66d4a4c5cb02,http://www.meti.go.jp/statistics/tyo/honpouko/zip/SU_1947.zip,CC-BY,本邦鉱業の趨勢(1947年),本邦鉱業アーカイブス 調査結果(zip),本邦鉱業アーカイブス 調査結果(zip),ZIP,2014-09-19T10:35:27.257032,mining and quarrying_of_stone;statistics;statistics_survey_result;統計;統計調査結果;鉱業;鉱業_採石業_砂利採取業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_1345/resource/c9ab08b2-7adc-455f-8f1f-e401b0cb7054,http://www.meti.go.jp/statistics/tyo/honpouko/zip/SU_1946.zip,CC-BY,本邦鉱業の趨勢(1946年),本邦鉱業アーカイブス 調査結果(zip),本邦鉱業アーカイブス 調査結果(zip),ZIP,2014-09-19T10:35:28.305643,mining and quarrying_of_stone;statistics;statistics_survey_result;統計;統計調査結果;鉱業;鉱業_採石業_砂利採取業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_1346/resource/e85ce070-e0c7-4899-bcb7-9c00dd0508e2,http://www.meti.go.jp/statistics/tyo/honpouko/zip/SU_1941_1945.zip,CC-BY,本邦鉱業の趨勢(1941～45年),本邦鉱業アーカイブス 調査結果(zip),本邦鉱業アーカイブス 調査結果(zip),ZIP,2014-09-19T10:35:29.353040,mining and quarrying_of_stone;statistics;statistics_survey_result;統計;統計調査結果;鉱業;鉱業_採石業_砂利採取業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_1347/resource/ff0eae1e-a758-45c4-8968-5c2571a33923,http://www.meti.go.jp/statistics/tyo/honpouko/zip/SU_1939_1940.zip,CC-BY,本邦鉱業の趨勢(1939・40年),本邦鉱業アーカイブス 調査結果(zip),本邦鉱業アーカイブス 調査結果(zip),ZIP,2014-09-19T10:35:30.356837,mining and quarrying_of_stone;statistics;statistics_survey_result;統計;統計調査結果;鉱業;鉱業_採石業_砂利採取業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_1348/resource/2fcc8ae8-7e58-4255-874a-8de4c61a52cb,http://www.meti.go.jp/statistics/tyo/honpouko/zip/SU_1938.zip,CC-BY,本邦鉱業の趨勢(1938年),本邦鉱業アーカイブス 調査結果(zip),本邦鉱業アーカイブス 調査結果(zip),ZIP,2014-09-19T10:35:31.440237,mining and quarrying_of_stone;statistics;statistics_survey_result;統計;統計調査結果;鉱業;鉱業_採石業_砂利採取業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_1349/resource/f03a13a6-4ee4-4dea-94b4-e01a4f900972,http://www.meti.go.jp/statistics/tyo/honpouko/zip/SU_1937.zip,CC-BY,本邦鉱業の趨勢(1937年),本邦鉱業アーカイブス 調査結果(zip),本邦鉱業アーカイブス 調査結果(zip),ZIP,2014-09-19T10:35:32.466602,mining and quarrying_of_stone;statistics;statistics_survey_result;統計;統計調査結果;鉱業;鉱業_採石業_砂利採取業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_1350/resource/8e1fac02-88f6-4b83-bbc4-968686e1d035,http://www.meti.go.jp/statistics/tyo/honpouko/zip/SU_1936.zip,CC-BY,本邦鉱業の趨勢(1936年),本邦鉱業アーカイブス 調査結果(zip),本邦鉱業アーカイブス 調査結果(zip),ZIP,2014-09-19T10:35:33.677450,mining and quarrying_of_stone;statistics;statistics_survey_result;統計;統計調査結果;鉱業;鉱業_採石業_砂利採取業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_1351/resource/a142d1d2-c25c-4991-9f3f-493b46abe303,http://www.meti.go.jp/statistics/tyo/honpouko/zip/SU_1935.zip,CC-BY,本邦鉱業の趨勢(1935年),本邦鉱業アーカイブス 調査結果(zip),本邦鉱業アーカイブス 調査結果(zip),ZIP,2014-09-19T10:35:34.705057,mining and quarrying_of_stone;statistics;statistics_survey_result;統計;統計調査結果;鉱業;鉱業_採石業_砂利採取業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_1352/resource/744f01ee-4593-4caa-a711-0c6af8446fde,http://www.meti.go.jp/statistics/tyo/honpouko/zip/SU_1934.zip,CC-BY,本邦鉱業の趨勢(1934年),本邦鉱業アーカイブス 調査結果(zip),本邦鉱業アーカイブス 調査結果(zip),ZIP,2014-09-19T10:35:35.717668,mining and quarrying_of_stone;statistics;statistics_survey_result;統計;統計調査結果;鉱業;鉱業_採石業_砂利採取業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_1353/resource/d8221749-114c-445e-adf9-14bce6cc56e3,http://www.meti.go.jp/statistics/tyo/honpouko/zip/SU_1933.zip,CC-BY,本邦鉱業の趨勢(1933年),本邦鉱業アーカイブス 調査結果(zip),本邦鉱業アーカイブス 調査結果(zip),ZIP,2014-09-19T10:35:36.985132,mining and quarrying_of_stone;statistics;statistics_survey_result;統計;統計調査結果;鉱業;鉱業_採石業_砂利採取業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_1354/resource/d46bf8a9-1b06-4ba9-9af5-ffb4fcc04ec5,http://www.meti.go.jp/statistics/tyo/honpouko/zip/SU_1932.zip,CC-BY,本邦鉱業の趨勢(1932年),本邦鉱業アーカイブス 調査結果(zip),本邦鉱業アーカイブス 調査結果(zip),ZIP,2014-09-19T10:35:38.031881,mining and quarrying_of_stone;statistics;statistics_survey_result;統計;統計調査結果;鉱業;鉱業_採石業_砂利採取業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_1355/resource/2e01a111-ab6f-401e-9652-0512c81ae512,http://www.meti.go.jp/statistics/tyo/honpouko/zip/SU_1931.zip,CC-BY,本邦鉱業の趨勢(1931年),本邦鉱業アーカイブス 調査結果(zip),本邦鉱業アーカイブス 調査結果(zip),ZIP,2014-09-19T10:35:39.056810,mining and quarrying_of_stone;statistics;statistics_survey_result;統計;統計調査結果;鉱業;鉱業_採石業_砂利採取業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_1356/resource/1bf2a95b-f496-4714-b79b-b87adb701c8b,http://www.meti.go.jp/statistics/tyo/honpouko/zip/SU_1930.zip,CC-BY,本邦鉱業の趨勢(1930年),本邦鉱業アーカイブス 調査結果(zip),本邦鉱業アーカイブス 調査結果(zip),ZIP,2014-09-19T10:35:40.050792,mining and quarrying_of_stone;statistics;statistics_survey_result;統計;統計調査結果;鉱業;鉱業_採石業_砂利採取業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_1357/resource/ac63767d-1484-4863-ac43-ebd784f880ce,http://www.meti.go.jp/statistics/tyo/honpouko/zip/SU_1929.zip,CC-BY,本邦鉱業の趨勢(1929年),本邦鉱業アーカイブス 調査結果(zip),本邦鉱業アーカイブス 調査結果(zip),ZIP,2014-09-19T10:35:41.082005,mining and quarrying_of_stone;statistics;statistics_survey_result;統計;統計調査結果;鉱業;鉱業_採石業_砂利採取業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_1358/resource/97761725-a2a5-4dc4-bd5f-e339c87fff79,http://www.meti.go.jp/statistics/tyo/honpouko/zip/SU_1928.zip,CC-BY,本邦鉱業の趨勢(1928年),本邦鉱業アーカイブス 調査結果(zip),本邦鉱業アーカイブス 調査結果(zip),ZIP,2014-09-19T10:35:42.129691,mining and quarrying_of_stone;statistics;statistics_survey_result;統計;統計調査結果;鉱業;鉱業_採石業_砂利採取業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_1359/resource/45f7aed0-b149-4599-b33a-7496d480f6c1,http://www.meti.go.jp/statistics/tyo/honpouko/zip/SU_1927.zip,CC-BY,本邦鉱業の趨勢(1927年),本邦鉱業アーカイブス 調査結果(zip),本邦鉱業アーカイブス 調査結果(zip),ZIP,2014-09-19T10:35:43.342254,mining and quarrying_of_stone;statistics;statistics_survey_result;統計;統計調査結果;鉱業;鉱業_採石業_砂利採取業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_1360/resource/cdc0b0fb-d749-4801-b1c1-8802d83a83f3,http://www.meti.go.jp/statistics/tyo/honpouko/zip/SU_1926.zip,CC-BY,本邦鉱業の趨勢(1926年),本邦鉱業アーカイブス 調査結果(zip),本邦鉱業アーカイブス 調査結果(zip),ZIP,2014-09-19T10:35:45.244366,mining and quarrying_of_stone;statistics;statistics_survey_result;統計;統計調査結果;鉱業;鉱業_採石業_砂利採取業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_1361/resource/a6f32899-614e-4c67-b93b-903092550461,http://www.meti.go.jp/statistics/tyo/honpouko/zip/SU_1925.zip,CC-BY,本邦鉱業の趨勢(1925年),本邦鉱業アーカイブス 調査結果(zip),本邦鉱業アーカイブス 調査結果(zip),ZIP,2014-09-19T10:35:46.331155,mining and quarrying_of_stone;statistics;statistics_survey_result;統計;統計調査結果;鉱業;鉱業_採石業_砂利採取業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_1362/resource/dd965f35-5926-43f8-b341-17f1a29c7f92,http://www.meti.go.jp/statistics/tyo/honpouko/zip/SU_1924.zip,CC-BY,本邦鉱業の趨勢(1924年),本邦鉱業アーカイブス 調査結果(zip),本邦鉱業アーカイブス 調査結果(zip),ZIP,2014-09-19T10:35:47.496364,mining and quarrying_of_stone;statistics;statistics_survey_result;統計;統計調査結果;鉱業;鉱業_採石業_砂利採取業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_1363/resource/9cc64bd4-9c2c-4c24-acd4-15b2559b164a,http://www.meti.go.jp/statistics/tyo/honpouko/zip/SU_1923.zip,CC-BY,本邦鉱業の趨勢(1923年),本邦鉱業アーカイブス 調査結果(zip),本邦鉱業アーカイブス 調査結果(zip),ZIP,2014-09-19T10:35:48.592372,mining and quarrying_of_stone;statistics;statistics_survey_result;統計;統計調査結果;鉱業;鉱業_採石業_砂利採取業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_1364/resource/6c2d0e97-f825-4841-9f76-8ba55dd68a4f,http://www.meti.go.jp/statistics/tyo/honpouko/zip/SU_1921.zip,CC-BY,本邦鉱業の趨勢(1921年),本邦鉱業アーカイブス 調査結果(zip),本邦鉱業アーカイブス 調査結果(zip),ZIP,2014-09-19T10:35:50.500191,mining and quarrying_of_stone;statistics;statistics_survey_result;統計;統計調査結果;鉱業;鉱業_採石業_砂利採取業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_1365/resource/e88a778f-7c36-487a-a238-09076639a0a5,http://www.meti.go.jp/statistics/tyo/honpouko/zip/SU_1920.zip,CC-BY,本邦鉱業の趨勢(1920年),本邦鉱業アーカイブス 調査結果(zip),本邦鉱業アーカイブス 調査結果(zip),ZIP,2014-09-19T10:35:51.594773,mining and quarrying_of_stone;statistics;statistics_survey_result;統計;統計調査結果;鉱業;鉱業_採石業_砂利採取業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_1366/resource/91237406-e665-48f2-ac6e-6f13c75702ce,http://www.meti.go.jp/statistics/tyo/honpouko/zip/SU_1919.zip,CC-BY,本邦鉱業の趨勢(1919年),本邦鉱業アーカイブス 調査結果(zip),本邦鉱業アーカイブス 調査結果(zip),ZIP,2014-09-19T10:35:52.885533,mining and quarrying_of_stone;statistics;statistics_survey_result;統計;統計調査結果;鉱業;鉱業_採石業_砂利採取業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_1367/resource/405259ba-5b19-480e-b15f-c6f6dd4425ad,http://www.meti.go.jp/statistics/tyo/honpouko/zip/SU_1918.zip,CC-BY,本邦鉱業の趨勢(1918年),本邦鉱業アーカイブス 調査結果(zip),本邦鉱業アーカイブス 調査結果(zip),ZIP,2014-09-19T10:35:53.973319,mining and quarrying_of_stone;statistics;statistics_survey_result;統計;統計調査結果;鉱業;鉱業_採石業_砂利採取業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_1368/resource/6883f545-c3d4-418f-80b0-dd18af52f421,http://www.meti.go.jp/statistics/tyo/honpouko/zip/SU_1917.zip,CC-BY,本邦鉱業の趨勢(1917年),本邦鉱業アーカイブス 調査結果(zip),本邦鉱業アーカイブス 調査結果(zip),ZIP,2014-09-19T10:35:55.248847,mining and quarrying_of_stone;statistics;statistics_survey_result;統計;統計調査結果;鉱業;鉱業_採石業_砂利採取業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_1369/resource/844448eb-a616-4654-b322-060a3eb5feac,http://www.meti.go.jp/statistics/tyo/honpouko/zip/SU_1916.zip,CC-BY,本邦鉱業の趨勢(1916年),本邦鉱業アーカイブス 調査結果(zip),本邦鉱業アーカイブス 調査結果(zip),ZIP,2014-09-19T10:35:57.935751,mining and quarrying_of_stone;statistics;statistics_survey_result;統計;統計調査結果;鉱業;鉱業_採石業_砂利採取業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_1370/resource/c5173ee8-89a7-416b-bb8e-5385be23f3a7,http://www.meti.go.jp/statistics/tyo/honpouko/zip/SU_1915.zip,CC-BY,本邦鉱業の趨勢(1915年),本邦鉱業アーカイブス 調査結果(zip),本邦鉱業アーカイブス 調査結果(zip),ZIP,2014-09-19T10:36:00.208808,mining and quarrying_of_stone;statistics;statistics_survey_result;統計;統計調査結果;鉱業;鉱業_採石業_砂利採取業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_1371/resource/7fbb1607-25b9-44ff-9a52-0cdc9be956f2,http://www.meti.go.jp/statistics/tyo/honpouko/zip/SU_1914.zip,CC-BY,本邦鉱業の趨勢(1914年),本邦鉱業アーカイブス 調査結果(zip),本邦鉱業アーカイブス 調査結果(zip),ZIP,2014-09-19T10:36:01.311373,mining and quarrying_of_stone;statistics;statistics_survey_result;統計;統計調査結果;鉱業;鉱業_採石業_砂利採取業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_1372/resource/755e5489-d495-4a6a-ad45-b0ba0fd18c85,http://www.meti.go.jp/statistics/tyo/honpouko/zip/SU_1913.zip,CC-BY,本邦鉱業の趨勢(1913年),本邦鉱業アーカイブス 調査結果(zip),本邦鉱業アーカイブス 調査結果(zip),ZIP,2014-09-19T10:36:02.623477,mining and quarrying_of_stone;statistics;statistics_survey_result;統計;統計調査結果;鉱業;鉱業_採石業_砂利採取業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_1373/resource/f2a46418-ad06-4f16-9886-451326934ad4,http://www.meti.go.jp/statistics/tyo/honpouko/zip/SU_1912.zip,CC-BY,本邦鉱業の趨勢(1912年),本邦鉱業アーカイブス 調査結果(zip),本邦鉱業アーカイブス 調査結果(zip),ZIP,2014-09-19T10:36:03.708096,mining and quarrying_of_stone;statistics;statistics_survey_result;統計;統計調査結果;鉱業;鉱業_採石業_砂利採取業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_1374/resource/ee7bfbb7-6fc0-4aef-89fe-18b067e08707,http://www.meti.go.jp/statistics/tyo/honpouko/zip/SU_1911.zip,CC-BY,本邦鉱業の趨勢(1911年),本邦鉱業アーカイブス 調査結果(zip),本邦鉱業アーカイブス 調査結果(zip),ZIP,2014-09-19T10:36:04.830292,mining and quarrying_of_stone;statistics;statistics_survey_result;統計;統計調査結果;鉱業;鉱業_採石業_砂利採取業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_1375/resource/3cfbf3ea-e173-49a8-bde5-0fda2a7c70bb,http://www.meti.go.jp/statistics/tyo/honpouko/zip/SU_1910.zip,CC-BY,本邦鉱業の趨勢(1910年),本邦鉱業アーカイブス 調査結果(zip),本邦鉱業アーカイブス 調査結果(zip),ZIP,2014-09-19T10:36:05.930920,mining and quarrying_of_stone;statistics;statistics_survey_result;統計;統計調査結果;鉱業;鉱業_採石業_砂利採取業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_1376/resource/0f2934e4-c397-452e-bfa9-1d2daf1cdbfb,http://www.meti.go.jp/statistics/tyo/honpouko/zip/SU_1909.zip,CC-BY,本邦鉱業の趨勢(1909年),本邦鉱業アーカイブス 調査結果(zip),本邦鉱業アーカイブス 調査結果(zip),ZIP,2014-09-19T10:36:07.073629,mining and quarrying_of_stone;statistics;statistics_survey_result;統計;統計調査結果;鉱業;鉱業_採石業_砂利採取業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_1377/resource/5ddc87d7-2b99-4b40-a30c-5599c5cb0956,http://www.meti.go.jp/statistics/tyo/honpouko/zip/SU_1908.zip,CC-BY,本邦鉱業の趨勢(1908年),本邦鉱業アーカイブス 調査結果(zip),本邦鉱業アーカイブス 調査結果(zip),ZIP,2014-09-19T10:36:08.179930,mining and quarrying_of_stone;statistics;statistics_survey_result;統計;統計調査結果;鉱業;鉱業_採石業_砂利採取業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_1377/resource/75965e2e-8575-4522-96ef-febf421240c0,http://www.meti.go.jp/statistics/tyo/honpouko/zip/SU_1908b.zip,CC-BY,本邦鉱業の趨勢(1908年),本邦鉱業アーカイブス 調査結果（上半期版）,本邦鉱業アーカイブス 調査結果（上半期版）,ZIP,2014-09-19T10:36:08.179961,mining and quarrying_of_stone;statistics;statistics_survey_result;統計;統計調査結果;鉱業;鉱業_採石業_砂利採取業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_1378/resource/8e1f13c0-3eb6-4078-ae5b-d265c2287a60,http://www.meti.go.jp/statistics/tyo/honpouko/zip/SU_1907.zip,CC-BY,本邦鉱業の趨勢(1907年),本邦鉱業アーカイブス 調査結果(zip),本邦鉱業アーカイブス 調査結果(zip),ZIP,2014-09-19T10:36:09.374797,mining and quarrying_of_stone;statistics;statistics_survey_result;統計;統計調査結果;鉱業;鉱業_採石業_砂利採取業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_1379/resource/4b5126cb-84bc-444b-a374-b034f6186078,http://www.meti.go.jp/statistics/tyo/honpouko/zip/SU_1906.zip,CC-BY,本邦鉱業の趨勢(1906年),本邦鉱業アーカイブス 調査結果(zip),本邦鉱業アーカイブス 調査結果(zip),ZIP,2014-09-19T10:36:10.459015,mining and quarrying_of_stone;statistics;statistics_survey_result;統計;統計調査結果;鉱業;鉱業_採石業_砂利採取業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20141009_0005/resource/9eeb4a1a-63f0-4e93-a631-418d4562d699,http://www.prtr.nite.go.jp/prtr/data/prtrdata2011FY(20130228disclosure).zip,CC-BY,PRTRデータ（化学物質の排出量・移動量の集計結果）(2011年度排出分)(3/3),個別事業所データ 全体,個別事業所データ 全体,ZIP,2014-10-10T11:29:31.953774,environment;statistics;環境;統計,司法・安全・環境,経済産業省
