ckanurl,url,licence,title,res_title,description,format,created,tags,groups,organization
https://www.data.go.jp/data/dataset/mlit_20140919_3020/resource/ee19571c-e4e2-4bde-9564-8a656b509b1c,https://www.gsi.go.jp/common/000213355.docx,政府標準利用規約（第 2.0 版）,地図・空中写真閲覧サービス_旧版地図の謄抄本交付について,謄抄本交付申請書_Word,旧版地図の謄抄本交付申請書（Word形式ファイル）,DOCX,2015-07-17T20:11:01.179928,geospatial;land;maps;国土;地図;地理空間;旧版地図,国土・気象,国土交通省
https://www.data.go.jp/data/dataset/mof_20140901_0515/resource/4905b886-4fb6-4e09-a367-871ae43956df,http://www.mof.go.jp/procurement/approach/dai3nyuusatu/kanshi320181009-2.docx,CC-BY,適正な公共調達への取り組み_第３入札等監視委員会_財務省入札等監視委員会の議事概要の公表,平成30年度第１回(2018.10)_契約一覧表総括表(Word:15KB),,DOCX,2018-12-10T14:43:28.941225,budgets and final_accounts and procurement;finance and contracts;government_except_elsewhere_classified;procurement;予算_決算_調達関連情報;公務_他に分類されるものを除く;調達;調達情報;財政と契約,行財政,財務省
https://www.data.go.jp/data/dataset/mof_20140901_0515/resource/78531a1c-13b1-4fde-a122-c3722aadefee,https://www.mof.go.jp/procurement/approach/dai3nyuusatu/kanshi320190123-2.docx,CC-BY,適正な公共調達への取り組み_第３入札等監視委員会_財務省入札等監視委員会の議事概要の公表,契約一覧表総括表(Word:16KB),,DOCX,2019-06-10T11:35:43.362263,budgets and final_accounts and procurement;finance and contracts;government_except_elsewhere_classified;procurement;予算_決算_調達関連情報;公務_他に分類されるものを除く;調達;調達情報;財政と契約,行財政,財務省
https://www.data.go.jp/data/dataset/mof_20140901_0515/resource/3f22dfc3-bf0a-4e3b-96bf-f51178f80425,https://www.mof.go.jp/procurement/approach/dai3nyuusatu/kanshi320180605-2.docx,CC-BY,適正な公共調達への取り組み_第３入札等監視委員会_財務省入札等監視委員会の議事概要の公表,契約一覧表総括表(Word:15KB),,DOCX,2018-09-21T11:39:16.576532,budgets and final_accounts and procurement;finance and contracts;government_except_elsewhere_classified;procurement;予算_決算_調達関連情報;公務_他に分類されるものを除く;調達;調達情報;財政と契約,行財政,財務省
https://www.data.go.jp/data/dataset/mof_20140901_0515/resource/f13c6a15-1162-4c9c-b181-965b571377f6,https://www.mof.go.jp/procurement/approach/dai3nyuusatu/kanshi320180320-2.docx,CC-BY,適正な公共調達への取り組み_第３入札等監視委員会_財務省入札等監視委員会の議事概要の公表,平成２９年度第３回（2018.3)_契約一覧表総括表(Word:15KB),,DOCX,2018-05-30T14:26:07.116236,budgets and final_accounts and procurement;finance and contracts;government_except_elsewhere_classified;procurement;予算_決算_調達関連情報;公務_他に分類されるものを除く;調達;調達情報;財政と契約,行財政,財務省
https://www.data.go.jp/data/dataset/mof_20140901_0515/resource/4dc7f8a4-c94d-4728-8c93-49d94e6b0917,https://www.mof.go.jp/procurement/approach/dai3nyuusatu/kanshi320180116-2.docx,CC-BY,適正な公共調達への取り組み_第３入札等監視委員会_財務省入札等監視委員会の議事概要の公表,平成２９年度第２回（2018.1）_契約一覧表総括表(Word:16KB),,DOCX,2018-05-30T14:26:07.116274,budgets and final_accounts and procurement;finance and contracts;government_except_elsewhere_classified;procurement;予算_決算_調達関連情報;公務_他に分類されるものを除く;調達;調達情報;財政と契約,行財政,財務省
https://www.data.go.jp/data/dataset/mof_20140901_0515/resource/6bbac938-c791-4627-aebf-ead0000fa2fc,https://www.mof.go.jp/procurement/approach/dai3nyuusatu/kanshi320171010-2.docx,CC-BY,適正な公共調達への取り組み_第３入札等監視委員会_財務省入札等監視委員会の議事概要の公表,平成２９年度第１回（2017.10）_契約一覧表総括表(Word:15KB),,DOCX,2017-12-07T10:48:35.236131,budgets and final_accounts and procurement;finance and contracts;government_except_elsewhere_classified;procurement;予算_決算_調達関連情報;公務_他に分類されるものを除く;調達;調達情報;財政と契約,行財政,財務省
https://www.data.go.jp/data/dataset/moj_20150109_0023/resource/22730d52-26b3-4baa-9c1b-82fb9dffa421,http://hakusyo1.moj.go.jp/jp/61/nfm/excel/shiryo2-14.docx,CC-BY,平成26年版 犯罪白書,資料2-14　「刑事司法制度の改革」年表,,DOCX,2015-01-16T18:55:56.225898,crime and justice;justice;security;statistics;white_paper and annual_report;司法;安全;犯罪;犯罪と司法;白書_年次報告;白書_年次報告書等;研究;統計;裁判,司法・安全・環境,法務省
https://www.data.go.jp/data/dataset/moj_20160209_0014/resource/06639fc9-23a4-4d23-a060-a32b5d6133e2,http://hakusyo1.moj.go.jp/jp/62/nfm/excel/shiryo2-11.docx,CC-BY,平成27年版 犯罪白書　第6編～資料編,資料2-11　「刑事司法制度の改革」年表,,DOCX,2016-02-17T13:32:33.162171,crime and justice;justice;security;statistics;white_paper and annual_report;司法;安全;犯罪;犯罪と司法;白書_年次報告;白書_年次報告書等;研究;統計;裁判,司法・安全・環境,法務省
https://www.data.go.jp/data/dataset/npa_20141128_0044/resource/62e422c7-36a3-4f77-aaba-7b5484781ca3,https://www.npa.go.jp/chotatu/chotatsu/kaikeigyoumu_kentoukai/130729_kentoukai_giji.docx,CC-BY,警察庁調達情報_警察庁会計業務検討会議_第2回,第2回　（平成25年7月29日）,,DOCX,2014-12-17T09:23:17.112192,budgets and final_accounts and procurement;予算_決算_調達関連情報;契約;支出;調達;財政,行財政,警察庁
https://www.data.go.jp/data/dataset/npa_20141128_0044/resource/b24ec1a4-e8d0-484f-8174-2b6898f7a4a8,https://www.npa.go.jp/chotatu/chotatsu/kaikeigyoumu_kentoukai/130729_kentoukai_betsu2.docx,CC-BY,警察庁調達情報_警察庁会計業務検討会議_第2回,第2回　②別紙２（質疑応答）,,DOCX,2014-12-17T09:23:17.112282,budgets and final_accounts and procurement;予算_決算_調達関連情報;契約;支出;調達;財政,行財政,警察庁
https://www.data.go.jp/data/dataset/npa_20141128_0045/resource/d4634a96-152f-40c2-b438-15a3d45facc8,https://www.npa.go.jp/chotatu/chotatsu/kaikeigyoumu_kentoukai/140326_kentoukai_giji.docx,CC-BY,警察庁調達情報_警察庁会計業務検討会議_第3回,第3回　（平成26年3月26日）,,DOCX,2014-12-17T09:23:18.791375,budgets and final_accounts and procurement;予算_決算_調達関連情報;契約;支出;調達;財政,行財政,警察庁
