ckanurl,url,licence,title,res_title,description,format,created,tags,groups,organization
https://www.data.go.jp/data/dataset/maff_20140918_0073/resource/c9ebd0ac-57e6-4954-b9db-bff51afd22f3,http://www.rinya.maff.go.jp/j/kikaku/hakusyo/21hakusyo_h/other/h_55.epub,政府標準利用規約（第 2.0 版）,森林・林業白書 平成21年度（平成22年4月27日公表）,V 国有林野の適切かつ効率的な管理経営の推進_epub2,国有林野の適切かつ効率的な管理経営の推進,epub,2014-09-26T14:55:34.986667,4000012080002;agriculture and forestry;white_paper and annual_report;林業;白書_年次報告;白書_年次報告書等;農業_林業,農林水産業,農林水産省
https://www.data.go.jp/data/dataset/maff_20140918_0073/resource/95b8a728-3c92-4518-9f04-ad8896ebbfc9,http://www.rinya.maff.go.jp/j/kikaku/hakusyo/21hakusyo_h/other/h_56.epub,政府標準利用規約（第 2.0 版）,森林・林業白書 平成21年度（平成22年4月27日公表）,VI 持続可能な森林経営の実現に向けた国際的な取組の推進_epub2,持続可能な森林経営の実現に向けた国際的な取組の推進,epub,2014-09-26T14:55:34.986673,4000012080002;agriculture and forestry;white_paper and annual_report;林業;白書_年次報告;白書_年次報告書等;農業_林業,農林水産業,農林水産省
https://www.data.go.jp/data/dataset/maff_20140918_0073/resource/6ce62314-ab8f-447b-87f3-76e3c43ed87a,http://www.rinya.maff.go.jp/j/kikaku/hakusyo/21hakusyo_h/other/s_01.epub,政府標準利用規約（第 2.0 版）,森林・林業白書 平成21年度（平成22年4月27日公表）,国民経済及び森林資源_epub,国民経済及び森林資源,epub,2014-09-26T14:55:34.986680,4000012080002;agriculture and forestry;white_paper and annual_report;林業;白書_年次報告;白書_年次報告書等;農業_林業,農林水産業,農林水産省
https://www.data.go.jp/data/dataset/maff_20140918_0073/resource/f880ae65-6894-45a2-8300-692e4b98880f,http://www.rinya.maff.go.jp/j/kikaku/hakusyo/21hakusyo_h/other/s_02.epub,政府標準利用規約（第 2.0 版）,森林・林業白書 平成21年度（平成22年4月27日公表）,森林の整備及び保全_epub,森林の整備及び保全,epub,2014-09-26T14:55:34.986686,4000012080002;agriculture and forestry;white_paper and annual_report;林業;白書_年次報告;白書_年次報告書等;農業_林業,農林水産業,農林水産省
https://www.data.go.jp/data/dataset/maff_20140918_0073/resource/c3621758-d237-4f62-adbd-b6b11c025eaf,http://www.rinya.maff.go.jp/j/kikaku/hakusyo/21hakusyo_h/other/s_03.epub,政府標準利用規約（第 2.0 版）,森林・林業白書 平成21年度（平成22年4月27日公表）,林業_epub,林業,epub,2014-09-26T14:55:34.986693,4000012080002;agriculture and forestry;white_paper and annual_report;林業;白書_年次報告;白書_年次報告書等;農業_林業,農林水産業,農林水産省
https://www.data.go.jp/data/dataset/maff_20140918_0073/resource/3d613d41-5ec2-47e6-bd9d-dc57576ef63d,http://www.rinya.maff.go.jp/j/kikaku/hakusyo/21hakusyo_h/other/s_04.epub,政府標準利用規約（第 2.0 版）,森林・林業白書 平成21年度（平成22年4月27日公表）,林産物_epub,林産物,epub,2014-09-26T14:55:34.986699,4000012080002;agriculture and forestry;white_paper and annual_report;林業;白書_年次報告;白書_年次報告書等;農業_林業,農林水産業,農林水産省
https://www.data.go.jp/data/dataset/maff_20140918_0073/resource/e481a147-778e-4b3b-b988-ebe7ce204231,http://www.rinya.maff.go.jp/j/kikaku/hakusyo/21hakusyo_h/other/s_05.epub,政府標準利用規約（第 2.0 版）,森林・林業白書 平成21年度（平成22年4月27日公表）,木材産業等_epub,木材産業等,epub,2014-09-26T14:55:34.986706,4000012080002;agriculture and forestry;white_paper and annual_report;林業;白書_年次報告;白書_年次報告書等;農業_林業,農林水産業,農林水産省
https://www.data.go.jp/data/dataset/maff_20140918_0073/resource/07e6b935-16ad-4768-8ea8-e1724a987136,http://www.rinya.maff.go.jp/j/kikaku/hakusyo/21hakusyo_h/other/s_06.epub,政府標準利用規約（第 2.0 版）,森林・林業白書 平成21年度（平成22年4月27日公表）,海外の森林_epub,海外の森林,epub,2014-09-26T14:55:34.986712,4000012080002;agriculture and forestry;white_paper and annual_report;林業;白書_年次報告;白書_年次報告書等;農業_林業,農林水産業,農林水産省
https://www.data.go.jp/data/dataset/maff_20140918_0073/resource/b50fdedc-e71a-4181-9a9c-619c6f4cc664,http://www.rinya.maff.go.jp/j/kikaku/hakusyo/21hakusyo_h/other/s_07.epub,政府標準利用規約（第 2.0 版）,森林・林業白書 平成21年度（平成22年4月27日公表）,国有林野事業_epub,国有林野事業,epub,2014-09-26T14:55:34.986719,4000012080002;agriculture and forestry;white_paper and annual_report;林業;白書_年次報告;白書_年次報告書等;農業_林業,農林水産業,農林水産省
https://www.data.go.jp/data/dataset/maff_20140918_0073/resource/30ee9529-6b46-45b4-b293-56c5a7db9b5b,http://www.rinya.maff.go.jp/j/kikaku/hakusyo/21hakusyo_h/other/s_08.epub,政府標準利用規約（第 2.0 版）,森林・林業白書 平成21年度（平成22年4月27日公表）,その他_epub,その他,epub,2014-09-26T14:55:34.986725,4000012080002;agriculture and forestry;white_paper and annual_report;林業;白書_年次報告;白書_年次報告書等;農業_林業,農林水産業,農林水産省
